# Source: Manual Técnico SIFEN v150, Tabla 2.1 (DEPARTAMENTOS, DISTRITOS Y CIUDADES)
# Original file: CODIGO DE REFERENCIA GEOGRAFICA.xlsx (DNIT 2023)
# Generated by: scripts/generate_geo_catalogs.py
codigo,nombre,nombre_display,codigo_padre,activo
509,CACHITO - CUE,CACHITO - CUE,17,1
510,CARAGUATAY,CARAGUATAY,17,1
511,CANADA,CAÑADA,17,1
512,CANADA APAREJO,CAÑADA APAREJO,17,1
513,CANADA A. CORDRO,CAÑADA A. CORDRO,17,1
514,COL. SAN JUAN,COL. SAN JUAN,17,1
515,CORORO,CORORO,17,1
516,COSTA POI,COSTA POI,17,1
517,DIANA,DIANA,17,1
518,JHUGERIYLOVY,JHUGERIYLOVY,17,1
519,JHUGUA JHOBY,JHUGUA JHOBY,17,1
520,JIMENEZ,JIMENEZ,17,1
521,JUGUA FELIPE,JUGUA FELIPE,17,1
522,JUGUA SAN FELIPE,JUGUA SAN FELIPE,17,1
523,LAGUNA SAN JOSE,LAGUNA SAN JOSE,17,1
524,LOMA PYTA,LOMA PYTA,17,1
525,TORIN INDIGENA 2DA.,TORIN INDIGENA 2DA.,66,1
526,TRAPICHE,TRAPICHE,66,1
527,TUCU CANGUE,TUCU CANGUE,66,1
528,UNION,UNION,66,1
529,YBU,YBU,66,1
530,YOIBY,YOIBY,66,1
531,YUKYRY,YUKYRY,66,1
532,YUKYRY (COMPANIA),YUKYRY (COMPAÑIA),66,1
533,YUKYRY 2DA.,YUKYRY 2DA.,66,1
534,YUKYRY INDIGENA,YUKYRY INDIGENA,66,1
535,ZELANO,ZELANO,66,1
536,NATIURY 1RO.,ÑATIURY 1RO.,66,1
537,NATIURY GUAZU,ÑATIURY GUAZU,66,1
538,NATIURY MI,ÑATIURY MI,66,1
539,NATIURY-MI 2DA.LINEA,ÑATIURY-MI 2DA.LINEA,66,1
540,NUPY,ÑUPY,66,1
541,SAN JOSE,SAN JOSE,67,1
542,CACHINDY,CACHINDY,67,1
543,CARIY CANADA,CARIY CAÑADA,67,1
544,COL.PTE. FRANCO,COL.PTE. FRANCO,67,1
545,COSTA POI,COSTA POI,67,1
546,COSTA PUCU,COSTA PUCU,67,1
547,ESTANCIA BELLA VISTA,ESTANCIA BELLA VISTA,67,1
548,ESTANCIA CABRAL,ESTANCIA CABRAL,67,1
549,ESTANCIA CABUREI,ESTANCIA CABUREI,67,1
550,ESTANCIA H.,ESTANCIA H.,67,1
551,ESTANCIA SAN PATRICIO,ESTANCIA SAN PATRICIO,67,1
552,ESTANCIA YUKERY,ESTANCIA YUKERY,67,1
553,LAGUNA VERDE,LAGUNA VERDE,67,1
554,MANDIO,MANDIO,67,1
555,MELLO,MELLO,67,1
556,MONTE ALTO,MONTE ALTO,67,1
557,POTRERITO,POTRERITO,67,1
558,POTRERO IRALA,POTRERO IRALA,67,1
559,ROAS,ROAS,67,1
560,SAN ISIDRO,SAN ISIDRO,67,1
561,SAN JOSE (MUNICIPIO),SAN JOSE (MUNICIPIO),67,1
562,SAN LUIS,SAN LUIS,67,1
563,SAN PATRICIO,SAN PATRICIO,67,1
564,TTE.DAKAC,TTE.DAKAC,67,1
565,U PAU,U PAU,67,1
566,YACU BARRETO,YACU BARRETO,67,1
567,YCUA PORA,YCUA PORA,67,1
568,YHACA,YHACA,67,1
569,NA CUALI CUE,ÑA CUALI CUE,67,1
570,NANDU CUA,ÑANDU CUA,67,1
571,YHU,YHU,68,1
572,ADMINISTRACION KM.8,ADMINISTRACION KM.8,68,1
573,AGUADA,AGUADA,68,1
574,ARROYO PALOMARES,ARROYO PALOMARES,68,1
575,BAQUERIA,BAQUERIA,68,1
576,BELLA VISTA,BELLA VISTA,68,1
577,BLANCARA,BLANCARA,68,1
578,BUENA VISTA (YHU),BUENA VISTA (YHU),68,1
579,BUEY CANGUE,BUEY CANGUE,68,1
580,CAMPANARIO,CAMPANARIO,68,1
581,CANO CUE,CANO CUE,68,1
582,CARRENTINA (SAN MIGUEL),CARRENTINA (SAN MIGUEL),68,1
583,CARRERIAS,CARRERIAS,68,1
584,CANADA MONDAY,CAÑADA MONDAY,68,1
585,CANADITA,CAÑADITA,68,1
586,CEDRO TY,CEDRO TY,68,1
587,COL.JUAN L. MALLORQUIN,COL.JUAN L. MALLORQUIN,68,1
588,JUAN S. BOGARIN,JUAN S. BOGARIN,68,1
589,COL.PABRAS,COL.PABRAS,68,1
590,COL. RUSSEL SMITH,COL. RUSSEL SMITH,68,1
591,CORRENTINA GUAZU,CORRENTINA GUAZU,68,1
592,COSTA BARRIOS,COSTA BARRIOS,68,1
593,CURUPAY CARAPE,CURUPAY CARAPE,68,1
594,CURURU,CURURU,68,1
595,CURURU LONONES,CURURU LONONES,68,1
596,CURUZU KAA,CURUZU KAA,68,1
597,CASILLA 2,CASILLA 2,68,1
598,DONCELLA,DONCELLA,68,1
599,EPI-CUE,EPI-CUE,68,1
600,ESTANCIA MARGARITA,ESTANCIA MARGARITA,68,1
601,ESTANCIA PALOMARES,ESTANCIA PALOMARES,68,1
602,GUA A CUA,GUA A CUA,68,1
603,GUILLERMINA,GUILLERMINA,68,1
604,GULLON POTRERO,GULLON POTRERO,68,1
605,HORNALLA CUE,HORNALLA CUE,68,1
606,IGAMI,IGAMI,68,1
607,INDIGENA ACARAY,INDIGENA ACARAY,68,1
608,ISLA TACUARA,ISLA TACUARA,68,1
609,ISLA YACU,ISLA YACU,68,1
610,LAGUNA,LAGUNA,68,1
611,LAGUNA PYTA,LAGUNA PYTA,68,1
612,LAGUNA VERA,LAGUNA VERA,68,1
613,MACHAIN CUE,MACHAIN CUE,68,1
614,MARACANA,MARACANA,68,1
615,MBARACAYU,MBARACAYU,68,1
616,MBARACAYU FLORIDO,MBARACAYU FLORIDO,68,1
617,MBOI-Y,MBOI-Y,68,1
618,NARVAEZ CUE,NARVAEZ CUE,68,1
619,NDUN CUE,NDUN CUE,68,1
620,OBRAJE MBOCAYA-I,OBRAJE MBOCAYA-I,68,1
621,PALOMARES,PALOMARES,68,1
622,PANAMBI,PANAMBI,68,1
623,PASO CADENA,PASO CADENA,68,1
624,PASO ITA,PASO ITA,68,1
625,PASTOREO-MI,PASTOREO-MI,68,1
626,PINDO,PINDO,68,1
627,PIQUETE-CUE,PIQUETE-CUE,68,1
628,PIRA-NARO,PIRA-ÑARO,68,1
629,PLANCHADA TALAVERA,PLANCHADA TALAVERA,68,1
630,POTRERITO,POTRERITO,68,1
631,POTRERO ALVAREZ,POTRERO ALVAREZ,68,1
632,POTRERO CORA,POTRERO CORA,68,1
633,POTRERO GUAZU,POTRERO GUAZU,68,1
634,PUENTECITA,PUENTECITA,68,1
635,PUERTO JULIA,PUERTO JULIA,68,1
636,PUERTO MAMORA,PUERTO MAMORA,68,1
637,PUERTO MANCUELLO,PUERTO MANCUELLO,68,1
638,PUERTO MOROTI,PUERTO MOROTI,68,1
639,PUESTO ALOJA,PUESTO ALOJA,68,1
640,PUESTO INDIGENA,PUESTO INDIGENA,68,1
641,RANCHO CAPULLO,RANCHO CAPULLO,68,1
642,RANCHO ARENA,RANCHO ARENA,68,1
643,ROMERO CUE,ROMERO CUE,68,1
644,RIOS CUE,RIOS CUE,68,1
645,SALMENA CUE,SALMENA CUE,68,1
646,SAN ANTONIO,SAN ANTONIO,68,1
647,SAN  RAFAEL,SAN  RAFAEL,68,1
648,SANJA MOROTI,SANJA MOROTI,68,1
649,SANTA ANA,SANTA ANA,68,1
650,SANTA LIBRADA,SANTA LIBRADA,68,1
651,SANTA TERESA,SANTA TERESA,68,1
652,SATI,SATI,68,1
653,SYRYCA,SYRYCA,68,1
654,SANCHEZ CUE,SANCHEZ CUE,68,1
655,TARUMA-I,TARUMA-I,68,1
656,TARUMA 1RA. Y 2DA. LINEA,TARUMA 1RA. Y 2DA. LINEA,68,1
657,TARUMA BOLSA,TARUMA BOLSA,68,1
658,TOBATI,TOBATI,68,1
659,TURCO CUE,TURCO CUE,68,1
660,VALLE-I,VALLE-I,68,1
661,VILLA MARIA BONITA,VILLA MARIA BONITA,68,1
662,YACARE CAI,YACARE CAI,68,1
663,YAJHAPE-O,YAJHAPE-O,68,1
664,YAJHAPE-O 2DO.,YAJHAPE-O 2DO.,68,1
665,YATAITY,YATAITY,68,1
666,YBYPYTA,YBYPYTA,68,1
667,YBYRACATU,YBYRACATU,68,1
668,YHU (MUNICIPIO),YHU (MUNICIPIO),68,1
669,YOIBY,YOIBY,68,1
670,ZAPALLO,ZAPALLO,68,1
671,ZAYAS CUE,ZAYAS CUE,68,1
672,NEMBIARA,ÑEMBIARA,68,1
673,NURAVIYU,ÑURAVIYU,68,1
674,NU PUCU,ÑU PUCU,68,1
675,JUAN MANUEL FRUTOS,JUAN MANUEL FRUTOS,69,1
676,"1,2 LINEA (COL.PTE.STROESSNER)","1,2 LINEA (COL.PTE.STROESSNER)",69,1
677,1A.LINEA YTU,1A.LINEA YTU,69,1
678,2A. LINEA YTU,2A. LINEA YTU,69,1
679,B. VISTA,B. VISTA,69,1
680,CA.AY,CA.AY,69,1
681,CAIBO,CAIBO,69,1
682,CALLE 1 (COL.PTE.STROESSNER),CALLE 1 (COL.PTE.STROESSNER),69,1
683,CALLE 2 (PTE.STROESNER),CALLE 2 (PTE.STROESNER),69,1
684,CALLE 3 (PTE.STROESSNER),CALLE 3 (PTE.STROESSNER),69,1
685,CALLE 4 SAN AGUSTIN,CALLE 4 SAN AGUSTIN,69,1
686,CALLE 5 YSAU,CALLE 5 YSAU,69,1
687,CAMPO 1 COL.BERTHAL,CAMPO 1 COL.BERTHAL,69,1
688,CAMPO 10 COL.BERTHAL,CAMPO 10 COL.BERTHAL,69,1
689,CAMPO 11 COL.BERTHAL,CAMPO 11 COL.BERTHAL,69,1
690,CAMPO 12 COL.BERTHAL,CAMPO 12 COL.BERTHAL,69,1
691,CAMPO 2 COL.BERTHAL,CAMPO 2 COL.BERTHAL,69,1
692,CAMPO 3 COL.BERTHAL,CAMPO 3 COL.BERTHAL,69,1
693,CAMPO 4 COL.BERTHAL,CAMPO 4 COL.BERTHAL,69,1
694,CAMPO 5 COL.BERTHAL,CAMPO 5 COL.BERTHAL,69,1
695,CAMPO 5 COL.BERTHAL,CAMPO 5 COL.BERTHAL,69,1
696,CAMPO 7 COL.BERTHAL,CAMPO 7 COL.BERTHAL,69,1
697,CAMPO 8 COL.BERTHAL,CAMPO 8 COL.BERTHAL,69,1
698,CAMPO 9 COL.BERTHAL,CAMPO 9 COL.BERTHAL,69,1
699,CARRERIA-I,CARRERIA-I,69,1
700,COL.JUAN M. FRUTOS (MUNICIPIO),COL.JUAN M. FRUTOS (MUNICIPIO),69,1
701,COL.STO.DOMINGO GUZMAN,COL.STO.DOMINGO GUZMAN,69,1
702,CRUCE PASTOREO,CRUCE PASTOREO,69,1
703,ESTANCIA AQUINO,ESTANCIA AQUINO,69,1
704,ESTANCIA FLEITAS,ESTANCIA FLEITAS,69,1
705,ESTANCIA GUGGIARI,ESTANCIA GUGGIARI,69,1
706,ESTANCIA VERBENA,ESTANCIA VERBENA,69,1
707,GRINGO CUE,GRINGO CUE,69,1
708,ISLA VERA,ISLA VERA,69,1
709,LOPEZ-I,LOPEZ-I,69,1
710,PUENTE VAVA,PUENTE VAVA,69,1
711,PUENTECITA,PUENTECITA,69,1
712,PUESTO CARMEN,PUESTO CARMEN,69,1
713,PUESTO CURUPICAY,PUESTO CURUPICAY,69,1
714,PUESTO ISIDRO FLEITAS.,PUESTO ISIDRO FLEITAS.,69,1
715,PUESTO LAGUNITA (POTRERO),PUESTO LAGUNITA (POTRERO),69,1
716,SAN AGUSTIN,SAN AGUSTIN,69,1
717,SANJA PE,SANJA PE,69,1
718,SANTA CARMEN,SANTA CARMEN,69,1
719,TATACUA-I,TATACUA-I,69,1
720,TEMBETARY,TEMBETARY,69,1
721,TORO CAI,TORO CAI,69,1
722,TORIN,TORIN,69,1
723,VALLE CUE,VALLE CUE,69,1
724,YACARE,YACARE,69,1
725,YBYJHU,YBYJHU,69,1
726,YBYRA POCA,YBYRA POCA,69,1
727,YBU,YBU,69,1
728,YPANARA,YPANARA,69,1
729,YUKYRY,YUKYRY,69,1
730,NURUNDIAY,ÑURUNDIAY,69,1
731,REPATRIACION,REPATRIACION,70,1
732,3 DE NOVIEMBRE,3 DE NOVIEMBRE,70,1
733,AVALOS A.JOSE (COLONIA),AVALOS A.JOSE (COLONIA),70,1
734,CHACO-RE (COLONIA),CHACO-RE (COLONIA),70,1
735,COL. REPATRIACION,COL. REPATRIACION,70,1
736,COL.SAN MIGUEL,COL.SAN MIGUEL,70,1
737,JUAN R. CHAVEZ,JUAN R. CHAVEZ,71,1
738,CIA. CERRO PYTA,CIA. CERRO PYTA,71,1
739,CIA. COSTA CHAJHA,CIA. COSTA CHAJHA,71,1
740,CIA.GUARDIA CUE,CIA.GUARDIA CUE,71,1
741,CIA. GUAZU RETA,CIA. GUAZU RETA,71,1
742,CIA. JHUGUA GRANDE,CIA. JHUGUA GRANDE,71,1
743,CIA. POTRERITO,CIA. POTRERITO,71,1
744,CIA. POTRERO,CIA. POTRERO,71,1
745,CIA. POTRERO JABON,CIA. POTRERO JABON,71,1
746,CIA. SAN AGUSTIN,CIA. SAN AGUSTIN,71,1
747,CIA. SANTA LUCIA,CIA. SANTA LUCIA,71,1
748,CIA. TRAPICHE,CIA. TRAPICHE,71,1
749,CIA. VIRGEN DE FATIMA,CIA. VIRGEN DE FATIMA,71,1
750,CIA. NATIURUGUAZU,CIA. ÑATIURUGUAZU,71,1
751,ESTACION CABAYU RAY,ESTACION CABAYU RAY,71,1
752,J. EULOGIO ESTIGARRIBIA,J. EULOGIO ESTIGARRIBIA,72,1
753,CAMPO  9,CAMPO  9,72,1
754,COL.BERZTHAL,COL.BERZTHAL,72,1
755,COL.GRAL.STROESSNER,COL.GRAL.STROESSNER,72,1
756,CIA.MARACAGUA,CIA.MARACAGUA,72,1
757,JOSE D. OCAMPOS,JOSE D. OCAMPOS,73,1
758,CHARIDE,CHARIDE,73,1
759,CIA. HILARIO CUE,CIA. HILARIO CUE,73,1
760,ESTACION SAN LUIS,ESTACION SAN LUIS,73,1
761,LA VIRGINIA,LA VIRGINIA,73,1
762,PASTOREO MI,PASTOREO MI,73,1
763,SANTA CARMEN,SANTA CARMEN,73,1
764,TORIN,TORIN,73,1
765,ZAPALLO,ZAPALLO,73,1
766,R.I.3 CORRALES,R.I.3 CORRALES,74,1
767,1ER. POTRERO,1ER. POTRERO,74,1
768,2DO. POTRERO,2DO. POTRERO,74,1
769,3R.POTRERO,3R.POTRERO,74,1
770,CALLE 10,CALLE 10,74,1
771,CALLE 12,CALLE 12,74,1
772,CALLE 2,CALLE 2,74,1
773,CALLE 4,CALLE 4,74,1
774,CALLE 6,CALLE 6,74,1
775,CALLE 8,CALLE 8,74,1
776,PASO ITA,PASO ITA,74,1
777,POTRERO BIYU,POTRERO BIYU,74,1
778,RAUL A. OVIEDO,RAUL A. OVIEDO,75,1
779,BUENA VISTA,BUENA VISTA,75,1
780,COL.CNEL TOLEDO,COL.CNEL TOLEDO,75,1
781,COL. GUAJHORY,COL. GUAJHORY,75,1
782,COL. PANAMBI,COL. PANAMBI,75,1
783,COL. TEMBIAPORA,COL. TEMBIAPORA,75,1
784,COL. TRES PALMAS,COL. TRES PALMAS,75,1
785,COL. CEDROTY,COL. CEDROTY,75,1
786,COMPANIA,COMPAÑIA,75,1
787,COMPANIA LUCERO,COMPAÑIA LUCERO,75,1
788,COMPANIA PIRAY,COMPAÑIA PIRAY,75,1
789,COMPANIA SANCHEZ CUE,COMPAÑIA SANCHEZ CUE,75,1
790,CIA. DONCELLA,CIA. DONCELLA,75,1
791,ZAYAS CUE,ZAYAS CUE,75,1
792,MCAL.F.SOLANO LOPEZ,MCAL.F.SOLANO LOPEZ,76,1
793,COL.SANTA TERESA,COL.SANTA TERESA,76,1
794,CIA. BUENA VISTA,CIA. BUENA VISTA,76,1
795,CIA. PASO BOLI,CIA. PASO BOLI,76,1
796,CIA. POTRERO BULLON,CIA. POTRERO BULLON,76,1
797,CIA. MACHAIN CUE,CIA. MACHAIN CUE,76,1
798,CIA. MACHIAN CUE,CIA. MACHIAN CUE,76,1
799,CIA. PALOMARES,CIA. PALOMARES,76,1
800,PUESTO YUKERI,PUESTO YUKERI,76,1
801,SAN FERNANDO,SAN FERNANDO,121,1
802,SAN GERONIMO,SAN GERONIMO,121,1
803,SANTA MARIA (MUNICIPIO),SANTA MARIA (MUNICIPIO),121,1
804,TRINIDAD CUE,TRINIDAD CUE,121,1
805,YACAREY MI,YACAREY MI,121,1
806,ZANJA CORA,ZANJA CORA,121,1
807,SANTA ROSA,SANTA ROSA,122,1
808,BARRIO SAN JOSE,BARRIO SAN JOSE,122,1
809,CERRO COSTA,CERRO COSTA,122,1
810,COL.E ACEVEDO,COL.E ACEVEDO,122,1
811,COL.POTRERO GUAZU,COL.POTRERO GUAZU,122,1
812,ESTANCIA CAA TYGUE,ESTANCIA CAA TYGUE,122,1
813,ESTANCIA ISLA ALTA,ESTANCIA ISLA ALTA,122,1
814,ESTANCIA ISLA CHAJHA,ESTANCIA ISLA CHAJHA,122,1
815,ESTANCIA JHUGUA GUAZU,ESTANCIA JHUGUA GUAZU,122,1
816,ESTANCIA JHUGUA POI,ESTANCIA JHUGUA POI,122,1
817,ESTANCIA LA NEGRA,ESTANCIA LA NEGRA,122,1
818,ESTANCIA SAN GABRIEL,ESTANCIA SAN GABRIEL,122,1
819,ESTANCIA SAN JOSE,ESTANCIA SAN JOSE,122,1
820,ESTANCIA SAN TADEO,ESTANCIA SAN TADEO,122,1
821,ESTANCIA SANTA,ESTANCIA SANTA,122,1
822,ESTANCIA SEGOVIA,ESTANCIA SEGOVIA,122,1
823,ITA JHUGUA,ITA JHUGUA,122,1
824,POTRERO ALTO,POTRERO ALTO,122,1
825,POTRERO MBYYUI,POTRERO MBYYUI,122,1
826,POTRERO SAN ANTONIO,POTRERO SAN ANTONIO,122,1
827,PUESTO TOLEDO CUE,PUESTO TOLEDO CUE,122,1
828,SAN FRANCISCO CUE,SAN FRANCISCO CUE,122,1
829,SAN GABRIEL,SAN GABRIEL,122,1
830,SAN JOSE,SAN JOSE,122,1
831,SAN RAFAEL,SAN RAFAEL,122,1
832,PUESTO CABALLERO CUE,PUESTO CABALLERO CUE,35,1
833,PUESTO GUAJHO,PUESTO GUAJHO,35,1
834,PUESTO ROJAS CUE,PUESTO ROJAS CUE,35,1
835,RETIRO MAYOR CUE,RETIRO MAYOR CUE,35,1
836,RETIRO DE LA ESTANCIA GASORY,RETIRO DE LA ESTANCIA GASORY,35,1
837,RIVAROLA CUE,RIVAROLA CUE,35,1
838,SAN ANTONIO,SAN ANTONIO,35,1
839,SAN RAFAEL,SAN RAFAEL,35,1
840,SANTO DOMINGO,SANTO DOMINGO,35,1
841,WUIENGER,WUIENGER,35,1
842,YAGUARETE,YAGUARETE,35,1
843,NUEVA COLOMBIA,NUEVA COLOMBIA,36,1
844,BOQUERON,BOQUERON,36,1
845,CIRATY,CIRATY,36,1
846,COMPANIA N.MATIAUDA,COMPAÑIA N.MATIAUDA,36,1
847,INGLES CUE,INGLES CUE,36,1
848,ISLA ALTA,ISLA ALTA,36,1
849,KIRAITY,KIRAITY,36,1
850,NUEVA COLOMBIA (MUNICIPIO),NUEVA COLOMBIA (MUNICIPIO),36,1
851,PIRIBEBUY,PIRIBEBUY,37,1
852,4 DE JULIO,4 DE JULIO,37,1
853,BARRIO SANTA ANA,BARRIO SANTA ANA,37,1
854,BARRIO VIRGEN DEL ROSARIO,BARRIO VIRGEN DEL ROSARIO,37,1
855,CAPILLA CUE,CAPILLA CUE,37,1
856,CANADA,CAÑADA,37,1
857,CHOLOLO,CHOLOLO,37,1
858,COL.PIRARETA,COL.PIRARETA,37,1
859,CORDILLERA,CORDILLERA,37,1
860,ESTACION JHAGY-SI,ESTACION JHAGY-SI,37,1
861,FRANCO ISLA,FRANCO ISLA,37,1
862,GUAZU MOCOI,GUAZU MOCOI,37,1
863,ITA GUYRA,ITA GUYRA,37,1
864,ITA MOROTI-I,ITA MOROTI-I,37,1
865,ITA MOROTI GUAZU,ITA MOROTI GUAZU,37,1
866,ITA YBU,ITA YBU,37,1
867,JHAGUY-MI,JHAGUY-MI,37,1
868,JHUGUA GUAZU,JHUGUA GUAZU,37,1
869,MCAL.LOPEZ,MCAL.LOPEZ,37,1
870,NARANJO,NARANJO,37,1
871,PACIFICO,PACIFICO,37,1
872,PASO JHU,PASO JHU,37,1
873,PIRIBEBUY (MUNICIPIO),PIRIBEBUY (MUNICIPIO),37,1
874,PTE.FRA,PTE.FRA,37,1
875,TAPE GUAZU,TAPE GUAZU,37,1
876,VIRGEN DE FATIMA,VIRGEN DE FATIMA,37,1
877,YACAREY,YACAREY,37,1
878,YATAITY,YATAITY,37,1
879,YRUGUE,YRUGUE,37,1
880,1RO.DE MARZO,1RO.DE MARZO,38,1
881,1RO.DE MARZO (MUNICIPIO),1RO.DE MARZO (MUNICIPIO),38,1
882,BOQUERON,BOQUERON,38,1
883,CAAGUY CUPE,CAAGUY CUPE,38,1
884,CANADA DEL CARMEN,CAÑADA DEL CARMEN,38,1
885,GARAYO,GARAYO,38,1
886,GRAL.DIAZ,GRAL.DIAZ,38,1
887,LOMA,LOMA,38,1
888,MCAL.ESTIGARRIBIA,MCAL.ESTIGARRIBIA,38,1
889,POTRERITO3,POTRERITO3,38,1
890,PUESTO CARRITO,PUESTO CARRITO,38,1
891,ROJAS SILVA,ROJAS SILVA,38,1
892,SAN ANTONIO,SAN ANTONIO,38,1
893,SAN BLAS,SAN BLAS,38,1
894,SAN ISIDRO,SAN ISIDRO,38,1
895,SARGENTO BAEZ,SARGENTO BAEZ,38,1
896,SARGENTO CABALLERO,SARGENTO CABALLERO,38,1
897,TAPE POI,TAPE POI,38,1
898,SAN BERNARDINO,SAN BERNARDINO,39,1
899,CIERVO CUA,CIERVO CUA,39,1
900,COCUERE,COCUERE,39,1
901,CRISTOBAL COLON,CRISTOBAL COLON,39,1
902,MINAS CUE,MINAS CUE,39,1
903,PIRAYU-I,PIRAYU-I,39,1
904,SAN BERNARDINO(MUNICIPIO),SAN BERNARDINO(MUNICIPIO),39,1
905,YBYHANGUY,YBYHANGUY,39,1
906,YBYHANGUY 1RO.,YBYHANGUY 1RO.,39,1
907,YBU,YBU,39,1
908,SANTA ELENA,SANTA ELENA,40,1
909,AGUARA RINCON,AGUARA RINCON,40,1
910,BARRIO SAN ANTONIO,BARRIO SAN ANTONIO,40,1
911,COL.ESPERANZA,COL.ESPERANZA,40,1
912,COL.SAN BLAS,COL.SAN BLAS,40,1
913,COOP.BELLA HORIZONTE,COOP.BELLA HORIZONTE,40,1
914,COSTA ELENA,COSTA ELENA,40,1
915,ESTANCIA ZENDA I,ESTANCIA ZENDA I,40,1
916,FRANCO COSTA,FRANCO COSTA,40,1
917,JHAGUE COSTA,JHAGUE COSTA,40,1
918,JUGUA CIMIENTO,JUGUA CIMIENTO,40,1
919,LAGUNA,LAGUNA,40,1
920,LALA,LALA,40,1
921,LOMA CLAVEL,LOMA CLAVEL,40,1
922,LOMA VALENTINA,LOMA VALENTINA,40,1
923,MBOCAYATY,MBOCAYATY,40,1
924,MONTIEL,MONTIEL,40,1
925,PASO TRANQUERA,PASO TRANQUERA,40,1
926,PIRATY,PIRATY,40,1
927,PUENTE YACA,PUENTE YACA,40,1
928,PUESTO MONTIEL,PUESTO MONTIEL,40,1
929,PUESTO SAC,PUESTO SAC,40,1
930,SAN MARCOS,SAN MARCOS,40,1
931,SAN ROQUE,SAN ROQUE,40,1
932,SANTA ELENA (MUNICIPIO),SANTA ELENA (MUNICIPIO),40,1
933,TOROPI HUGUA,TOROPI HUGUA,40,1
934,SOLALINDE,SOLALINDE,2,1
935,STA. TOMASA,STA. TOMASA,2,1
936,BUBURBANA,BUBURBANA,2,1
937,TABATINGA,TABATINGA,2,1
938,TACUATI,TACUATI,2,1
939,TAGATIVO MI,TAGATIVO MI,2,1
940,TATAYYUA,TATAYYUA,2,1
941,TAYATY MI,TAYATY MI,2,1
942,TEODORO CUE,TEODORO CUE,2,1
943,TOLDO CUE,TOLDO CUE,2,1
944,TOLEDO CUE,TOLEDO CUE,2,1
945,TORALES,TORALES,2,1
946,TRANQUERA,TRANQUERA,2,1
947,TRES ALTAS,TRES ALTAS,2,1
948,VILLA ARMANDO,VILLA ARMANDO,2,1
949,VILLA FERNANDO,VILLA FERNANDO,2,1
950,VILLA LOMA,VILLA LOMA,2,1
951,VILLA NUEVA,VILLA NUEVA,2,1
952,YAGUARETE POTRERO,YAGUARETE POTRERO,2,1
953,YAPEPO,YAPEPO,2,1
954,YBACUMI,YBACUMI,2,1
955,IBANEZ NU,IBAÑEZ ÑU,2,1
956,YBYRATY,YBYRATY,2,1
957,YCUA CARANDA,YCUA CARANDA,2,1
958,YCUA GUAZU,YCUA GUAZU,2,1
959,YCUA PORA,YCUA PORA,2,1
960,YPANE,YPANE,2,1
961,YPANE CUE,YPANE CUE,2,1
962,YPANE JHU,YPANE JHU,2,1
963,YUIY,YUIY,2,1
964,YUTY,YUTY,2,1
965,ZANJA CUE,ZANJA CUE,2,1
966,ZAPATERO CUE,ZAPATERO CUE,2,1
967,NU APUA,ÑU APUA,2,1
968,NUMI,ÑUMI,2,1
969,SAN LAZARO,SAN LAZARO,3,1
970,COL. SAN LAZARO,COL. SAN LAZARO,3,1
971,CONFLUENCIA,CONFLUENCIA,3,1
972,PUERTO RISSO,PUERTO RISSO,3,1
973,SALADERO R.,SALADERO R.,3,1
974,VALLE MI,VALLE MI,3,1
975,SAN CARLOS,SAN CARLOS,4,1
976,ARRECIFE,ARRECIFE,4,1
977,CERRO PAIVA,CERRO PAIVA,4,1
978,CONCEPCION,CONCEPCION,4,1
979,GAONA CUE,GAONA CUE,4,1
980,INVERNADA VIEJO,INVERNADA VIEJO,4,1
981,OJEDA CUE,OJEDA CUE,4,1
982,PONCIERRE,PONCIERRE,4,1
983,POTRERO,POTRERO,4,1
984,POTRERO ESTRELLA,POTRERO ESTRELLA,4,1
985,PUERTO MAX Y OTRO,PUERTO MAX Y OTRO,4,1
986,RECALDE CUE,RECALDE CUE,4,1
987,SAN BLAS,SAN BLAS,4,1
988,SAN CARLOS,SAN CARLOS,4,1
989,SAN FERNANDO,SAN FERNANDO,4,1
990,SANTA ROSA,SANTA ROSA,4,1
991,VILLAMAYOR CUE,VILLAMAYOR CUE,4,1
992,UGARTE CUE,UGARTE CUE,4,1
993,URAN CUE Y OTRO,URAN CUE Y OTRO,4,1
994,BELEN,BELEN,5,1
995,BELEN COSTA,BELEN COSTA,5,1
996,COL.E.R.GONZALEZ,COL.E.R.GONZALEZ,5,1
997,E.R.PEREIRA,E.R.PEREIRA,5,1
998,COL.GRAL.DIAZ,COL.GRAL.DIAZ,5,1
999,CULI LOMA,CULI LOMA,5,1
1000,FDO.DE LA MORA,FDO.DE LA MORA,5,1
1001,FERROCARRIL NORTE,FERROCARRIL NORTE,5,1
1002,ITA CORA,ITA CORA,5,1
1003,LEMO,LEMO,5,1
1004,LOMA PYTA,LOMA PYTA,5,1
1005,PASO URUNDEY,PASO URUNDEY,5,1
1006,PEGUAJHO LOMA,PEGUAJHO LOMA,5,1
1007,PEGUAJHO MI,PEGUAJHO MI,5,1
1008,REQUEJO,REQUEJO,5,1
1009,TORALES CUE,TORALES CUE,5,1
1010,TORRES CUE,TORRES CUE,5,1
1011,TORIN CUE,TORIN CUE,5,1
1012,URUNDEY,URUNDEY,5,1
1013,YBYRA PETEI,YBYRA PETEI,5,1
1014,LORETO,LORETO,6,1
1015,AQUIDABAN,AQUIDABAN,6,1
